(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Zwischenergebnis;;;;;;;;;;;;;;;
Stand:;23.02.2025;23:56;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;2;1275;0,122025;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BSW;13;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BSW;13;2;41827;4,003086;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;dieBasis;14;1;;;17259;1,720182;;-1,720182;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;dieBasis;14;2;;;13961;1,388403;;-1,388403;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Team Todenhöfer;15;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Team Todenhöfer;15;2;;;8952;0,890264;;-0,890264;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;ÖDP;16;1;;;3666;0,365385;;-0,365385;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;ÖDP;16;2;;;2016;0,200488;;-0,200488;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PdH;17;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PdH;17;2;;;1203;0,119637;;-0,119637;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PIRATEN;18;1;;;3419;0,340767;;-0,340767;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PIRATEN;18;2;;;4377;0,435287;;-0,435287;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Übrige;1000;1;;;1545;0,153988;;-0,153988;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Übrige;1000;2;;;4374;0,434988;;-0,434988;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;5453711;;5509529;;-1,013117;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Wählende;-3;;4546067;83,357314;4116101;74,708764;10,445954;8,64855;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Ungültige;-2;1;32814;0,721811;40915;0,994023;-19,799585;-0,272212;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Ungültige;-2;2;23661;0,520472;35892;0,87199;-34,077232;-0,351518;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Gültige;-1;1;4513253;99,278189;4075186;99,005977;10,74962;0,272212;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Gültige;-1;2;4522406;99,479528;4080209;99,12801;10,837607;0,351518;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;SPD;1;1;1301354;28,834058;1420149;34,848692;-8,364967;-6,014633;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;SPD;1;2;1033957;22,862985;1344422;32,949832;-23,092824;-10,086847;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;CDU;2;1;1410057;31,242587;1202544;29,508935;17,256167;1,733652;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;CDU;2;2;1270608;28,095841;985262;24,147341;28,961434;3,9485;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;GRÜNE;3;1;450945;9,991574;599141;14,702176;-24,734745;-4,710602;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;GRÜNE;3;2;525925;11,629319;663002;16,249217;-20,675202;-4,619898;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FDP;4;1;135853;3,010091;318943;7,826465;-57,405242;-4,816374;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FDP;4;2;186256;4,118516;429740;10,532304;-56,658445;-6,413788;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;AfD;5;1;789917;17,502165;259246;6,361575;204,697855;11,140591;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;AfD;5;2;801321;17,718909;301639;7,392734;165,655635;10,326175;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die Linke;6;1;302418;6,700666;132986;3,263311;127,405892;3,437355;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die Linke;6;2;371570;8,216202;136455;3,344314;172,302224;4,871888;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Tierschutzpartei;7;1;4303;0,095341;19888;0,488027;-78,363837;-0,392685;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Tierschutzpartei;7;2;51856;1,146646;51237;1,255744;1,208111;-0,109098;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;dieBasis;8;1;4119;0,091265;49534;1,215503;-91,6845;-1,124238;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;dieBasis;8;2;11241;0,248562;42109;1,03203;-73,304994;-0,783468;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die PARTEI;9;1;4680;0,103695;13114;0,321801;-64,312948;-0,218107;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die PARTEI;9;2;20347;0,449915;36524;0,89515;-44,291425;-0,445235;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FREIE WÄHLER;10;1;60212;1,334115;40652;0,99755;48,115714;0,336566;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FREIE WÄHLER;10;2;33634;0,743719;32574;0,798341;3,254129;-0,054622;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PIRATEN;11;1;1219;0,027009;8718;0,213929;-86,017435;-0,18692;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PIRATEN;11;2;7156;0,158234;15211;0,3728;-52,955098;-0,214565;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Volt;12;1;36535;0,809505;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Volt;12;2;27440;0,606757;10910;0,267388;151,512374;0,339368;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PdH;13;1;;;287;0,007043;;-0,007043;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PdH;13;2;3034;0,067088;3464;0,084898;-12,413395;-0,017809;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;MLPD;14;1;1330;0,029469;750;0,018404;77,333333;0,011065;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;MLPD;14;2;1150;0,025429;743;0,01821;54,777927;0,007219;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;15;1;4327;0,095873;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;15;2;5804;0,128339;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BSW;16;1;;;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BSW;16;2;171107;3,783539;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;17;1;5984;0,132587;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Team Todenhöfer;18;1;;;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Team Todenhöfer;18;2;;;12402;0,303955;;-0,303955;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;ÖDP;19;1;;;1711;0,041986;;-0,041986;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;ÖDP;19;2;;;3177;0,077864;;-0,077864;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Übrige;1000;1;;;7523;0,184605;;-0,184605;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Übrige;1000;2;;;11338;0,277878;;-0,277878;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;450509;;459749;;-2,009792;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Wählende;-3;;350378;77,773807;330431;71,872043;6,036661;5,901764;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Ungültige;-2;1;3312;0,945265;3374;1,021091;-1,837582;-0,075826;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Ungültige;-2;2;2120;0,605061;2391;0,7236;-11,33417;-0,11854;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Gültige;-1;1;347066;99,054735;327057;98,978909;6,117894;0,075826;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Gültige;-1;2;348258;99,394939;328040;99,2764;6,163273;0,11854;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;SPD;1;1;95270;27,45011;108432;33,153854;-12,138483;-5,703744;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;SPD;1;2;80600;23,143761;103224;31,466894;-21,917384;-8,323133;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;GRÜNE;2;1;53282;15,352123;60490;18,495247;-11,916019;-3,143124;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;GRÜNE;2;2;54288;15,588443;68427;20,859346;-20,662896;-5,270903;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;CDU;3;1;78673;22,668023;67992;20,789037;15,709201;1,878986;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;CDU;3;2;71567;20,549995;56499;17,223204;26,669499;3,32679;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FDP;4;1;9659;2,783044;22398;6,848348;-56,875614;-4,065303;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FDP;4;2;12294;3,530141;30481;9,291855;-59,666678;-5,761713;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die Linke;5;1;44395;12,791515;25923;7,926141;71,257185;4,865374;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die Linke;5;2;51461;14,776689;25352;7,728326;102,985958;7,048363;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;AfD;6;1;52640;15,167144;21565;6,593652;144,099235;8,573492;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;AfD;6;2;52494;15,073308;22575;6,881783;132,531561;8,191525;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die PARTEI;7;1;2226;0,641377;5464;1,670657;-59,260615;-1,02928;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die PARTEI;7;2;2582;0,741404;3909;1,191623;-33,947301;-0,450219;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FREIE WÄHLER;8;1;1758;0,506532;3652;1,116625;-51,861993;-0,610093;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FREIE WÄHLER;8;2;1629;0,467757;2911;0,887392;-44,039849;-0,419635;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Volt;9;1;5741;1,654152;1182;0,361405;385,7022;1,292747;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Volt;9;2;3830;1,099759;1322;0,403;189,712557;0,69676;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MENSCHLICHE WELT;10;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MENSCHLICHE WELT;10;2;694;0,199278;386;0,117669;79,792746;0,081609;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MLPD;11;1;736;0,212063;266;0,081331;176,691729;0,130732;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MLPD;11;2;207;0,059439;160;0,048775;29,375;0,010664;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;1;1967;0,566751;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;2;973;0,279391;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BSW;13;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BSW;13;2;15077;4,329262;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MERA25;14;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MERA25;14;2;258;0,074083;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Verjüngungsforschung;15;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Verjüngungsforschung;15;2;304;0,087292;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;16;1;719;0,207165;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;dieBasis;17;1;;;4007;1,225169;;-1,225169;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;dieBasis;17;2;;;3461;1,055054;;-1,055054;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Team Todenhöfer;18;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Team Todenhöfer;18;2;;;3014;0,91879;;-0,91879;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;ÖDP;19;1;;;713;0,218005;;-0,218005;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;ÖDP;19;2;;;407;0,12407;;-0,12407;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PdH;20;1;;;1016;0,310649;;-0,310649;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PdH;20;2;;;589;0,179551;;-0,179551;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Tierschutzpartei;21;1;;;2440;0,746047;;-0,746047;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Tierschutzpartei;21;2;;;4517;1,376966;;-1,376966;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PIRATEN;22;1;;;908;0,277627;;-0,277627;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PIRATEN;22;2;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Übrige;1000;1;;;609;0,186206;;-0,186206;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Übrige;1000;2;;;806;0,245702;;-0,245702;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Wahlberechtigte;-4;;2034083;;2048844;;-0,720455;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Wählende;-3;;1658616;81,541215;1549464;75,626256;7,044501;5,91496;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;1;16602;1,000955;21706;1,400872;-23,514236;-0,399917;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;2;11422;0,688646;19821;1,279217;-42,37425;-0,59057;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;1;1642014;98,999045;1527758;98,599128;7,478671;0,399917;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;2;1647194;99,311354;1529643;98,720783;7,684865;0,59057;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;SPD;1;1;336988;20,522846;437753;28,653295;-23,018689;-8,130449;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;SPD;1;2;243973;14,811431;450573;29,456089;-45,852725;-14,644658;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;AfD;2;1;565726;34,453178;279978;18,32607;102,060876;16,127108;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;AfD;2;2;535279;32,496415;277412;18,135735;92,954523;14,36068;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;CDU;3;1;332278;20,236003;283668;18,5676;17,13623;1,668402;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;CDU;3;2;297987;18,090583;233891;15,290561;27,404218;2,800022;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FDP;4;1;44454;2,707285;121094;7,926255;-63,289676;-5,21897;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FDP;4;2;53465;3,245823;142426;9,311061;-62,461208;-6,065239;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;5;1;85989;5,236801;120005;7,854974;-28,345486;-2,618174;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;5;2;108591;6,592484;137472;8,987195;-21,008642;-2,394711;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die Linke;6;1;189179;11,521156;142628;9,335772;32,638051;2,185385;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die Linke;6;2;176223;10,698376;129762;8,483156;35,804781;2,21522;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FREIE WÄHLER;7;1;53005;3,228048;47029;3,078302;12,707053;0,149746;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FREIE WÄHLER;7;2;23966;1,454959;40509;2,648265;-40,837839;-1,193306;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die PARTEI;8;1;15439;0,940248;27429;1,795376;-43,712859;-0,855128;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die PARTEI;8;2;14705;0,89273;19199;1,255129;-23,407469;-0,362399;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Volt;9;1;10688;0,650908;1004;0,065717;964,541833;0,585191;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Volt;9;2;11369;0,690204;4293;0,280654;164,826462;0,40955;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;MLPD;10;1;;;304;0,019898;;-0,019898;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;MLPD;10;2;1118;0,067873;842;0,055046;32,779097;0,012827;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;11;1;3566;0,217172;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;11;2;4331;0,262932;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BSW;12;1;;;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BSW;12;2;176187;10,69619;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;13;1;4702;0,286356;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;dieBasis;14;1;;;26766;1,751979;;-1,751979;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;dieBasis;14;2;;;23062;1,507672;;-1,507672;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Team Todenhöfer;15;1;;;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Team Todenhöfer;15;2;;;3353;0,219201;;-0,219201;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;ÖDP;16;1;;;4499;0,294484;;-0,294484;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;ÖDP;16;2;;;2835;0,185337;;-0,185337;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PdH;17;1;;;458;0,029979;;-0,029979;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PdH;17;2;;;1892;0,123689;;-0,123689;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Tierschutzpartei;18;1;;;6735;0,440842;;-0,440842;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Tierschutzpartei;18;2;;;39823;2,603418;;-2,603418;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PIRATEN;19;1;;;5848;0,382783;;-0,382783;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PIRATEN;19;2;;;6340;0,414476;;-0,414476;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Übrige;1000;1;;;22560;1,476674;;-1,476674;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Übrige;1000;2;;;15959;1,043315;;-1,043315;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Wahlberechtigte;-4;;861548;;891421;;-3,351166;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Wählende;-3;;668136;77,550641;599416;67,242751;11,464492;10,307891;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Ungültige;-2;1;9082;1,359304;7194;1,200168;26,244092;0,159136;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Ungültige;-2;2;5411;0,809865;6414;1,070042;-15,637668;-0,260176;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Gültige;-1;1;659054;98,640696;592222;98,799832;11,284957;-0,159136;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Gültige;-1;2;662725;99,190135;593002;98,929958;11,757633;0,260176;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;SPD;1;1;86325;13,09832;138624;23,407438;-37,727233;-10,309119;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;SPD;1;2;73341;11,066581;153968;25,964162;-52,366076;-14,897581;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;CDU;2;1;160994;24,428044;156121;26,361905;3,121297;-1,933861;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;CDU;2;2;129498;19,540232;126185;21,279018;2,62551;-1,738786;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;AfD;3;1;252315;38,28442;116603;19,689069;116,388086;18,59535;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;AfD;3;2;244289;36,861292;113291;19,104657;115,629662;17,756635;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Die Linke;4;1;81077;12,302027;60490;10,214075;34,033725;2,087952;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Die Linke;4;2;69850;10,539817;56535;9,533695;23,551782;1,006122;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;FDP;5;1;17294;2,624064;44902;7,581954;-61,485012;-4,95789;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;FDP;5;2;19751;2,980271;55208;9,309918;-64,224388;-6,329647;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;GRÜNE;6;1;26885;4,079332;33964;5,735012;-20,842657;-1,65568;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;GRÜNE;6;2;28932;4,365612;37365;6,300991;-22,569249;-1,935379;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;FREIE WÄHLER;7;1;21434;3,252237;16936;2,859738;26,55881;0,392499;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;FREIE WÄHLER;7;2;9412;1,420197;10958;1,847886;-14,108414;-0,427689;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Die PARTEI;8;1;2332;0,353841;2081;0,351388;12,061509;0,002452;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Die PARTEI;8;2;5581;0,842129;4768;0,804045;17,051174;0,038085;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Volt;9;1;;;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Volt;9;2;4099;0,618507;1095;0,184654;274,3379;0,433853;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;MLPD;10;1;843;0,127911;221;0,037317;281,447964;0,090594;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;MLPD;10;2;626;0,094458;499;0,084148;25,450902;0,01031;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;11;1;4527;0,686894;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;11;2;2299;0,346901;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;BSW;12;1;;;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;BSW;12;2;75047;11,324003;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;13;1;5028;0,762912;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;dieBasis;14;1;;;10769;1,818406;;-1,818406;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;dieBasis;14;2;;;9195;1,550585;;-1,550585;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;ÖDP;15;1;;;302;0,050994;;-0,050994;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;ÖDP;15;2;;;390;0,065767;;-0,065767;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;PdH;16;1;;;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;PdH;16;2;;;678;0,114334;;-0,114334;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Tierschutzpartei;17;1;;;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Tierschutzpartei;17;2;;;6909;1,165089;;-1,165089;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;PIRATEN;18;1;;;;;;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;PIRATEN;18;2;;;2016;0,339965;;-0,339965;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Übrige;1000;1;;;11209;1,892702;;-1,892702;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Übrige;1000;2;;;13942;2,351088;;-2,351088;;
BT;23.02.2025;Land;11;Berlin;BUND;99;System-Gruppe;Wahlberechtigte;-4;;2246164;;2262616;;-0,727123;;;
